date.time,rainfall,intensity,air.temp,in.temp,in.depth,out.temp,out.depth,event
8/28/17 12:24,,,81.621,78.624,0.022,78.274,0.028,0
8/28/17 12:26,,,81.442,78.274,0.011,78.098,0.014,0
8/28/17 12:28,,,80.382,77.923,0.011,78.274,0.022,0
8/28/17 12:30,,,79.151,77.749,0.019,78.624,0.032,0
8/28/17 12:32,,,78.8,77.574,0.021,79.678,0.026,0
8/28/17 12:34,,,78.8,77.4,0.019,80.911,0.033,0
8/28/17 12:36,,,78.274,77.225,0.022,81.975,0.028,0
8/28/17 12:38,,,77.4,77.05,0.022,82.686,0.031,0
8/28/17 12:40,,,76.876,76.876,0.03,83.221,0.035,0
8/28/17 12:42,,,76.181,76.703,0.018,83.399,0.03,0
8/28/17 12:44,,,75.484,76.703,0.023,83.757,0.025,0
8/28/17 12:46,,,74.964,76.528,0.02,83.757,0.029,0
8/28/17 12:48,,,74.619,76.354,0.027,83.757,0.042,0
8/28/17 12:50,,,74.446,76.354,0.029,83.757,0.038,0
8/28/17 12:52,,,74.098,76.181,0.025,83.935,0.031,0
8/28/17 12:54,,,73.753,76.006,0.026,83.935,0.033,0
8/28/17 12:56,,,73.234,76.006,0.03,83.935,0.037,0
8/28/17 12:58,,,73.062,75.832,0.031,83.757,0.038,0
8/28/17 13:00,0,,72.891,75.832,0.032,83.757,0.033,0
8/28/17 13:02,,,72.545,75.659,0.033,83.579,0.035,0
8/28/17 13:04,,,72.199,75.659,0.031,83.221,0.038,0
8/28/17 13:06,,,72.028,75.484,0.036,83.043,0.038,0
8/28/17 13:08,,,71.856,75.484,0.032,82.864,0.034,0
8/28/17 13:10,,,72.028,75.312,0.029,82.686,0.037,0
8/28/17 13:12,,,72.372,75.312,0.037,82.686,0.04,0
8/28/17 13:14,,,72.545,75.312,0.025,82.686,0.039,0
8/28/17 13:16,,,72.545,75.139,0.024,82.864,0.04,0
8/28/17 13:18,,,72.891,75.139,0.032,83.043,0.043,0
8/28/17 13:20,,,72.891,75.139,0.032,83.043,0.037,0
8/28/17 13:22,,,72.891,74.964,0.031,83.043,0.037,0
8/28/17 13:24,,,72.545,74.964,0.034,83.043,0.039,0
8/28/17 13:26,,,72.545,74.964,0.034,82.864,0.045,0
8/28/17 13:28,,,72.372,74.964,0.04,82.864,0.045,0
8/28/17 13:30,,,71.856,74.791,0.032,82.686,0.044,0
8/28/17 13:32,,,71.683,74.791,0.033,82.508,0.044,0
8/28/17 13:34,,,71.683,74.791,0.038,82.33,0.044,0
8/28/17 13:36,,,71.512,74.791,0.04,82.33,0.045,0
8/28/17 13:38,,,71.512,74.619,0.039,82.152,0.039,0
8/28/17 13:40,,,71.512,74.619,0.039,82.152,0.045,0
8/28/17 13:42,,,71.339,74.619,0.035,81.975,0.041,0
8/28/17 13:44,,,71.512,74.619,0.034,81.797,0.034,0
8/28/17 13:46,,,71.683,74.446,0.036,81.621,0.043,0
8/28/17 13:48,,,71.683,74.446,0.031,81.442,0.032,0
8/28/17 13:50,,,71.683,74.446,0.031,81.442,0.032,0
8/28/17 13:52,,,71.339,74.446,0.034,81.266,0.034,0
8/28/17 13:54,,,71.168,74.446,0.035,81.09,0.035,0
8/28/17 13:56,,,71.168,74.446,0.035,80.911,0.04,0
8/28/17 13:58,,,70.824,74.271,0.025,80.735,0.031,0
8/28/17 14:00,0,,70.651,74.271,0.032,80.559,0.032,0
8/28/17 14:02,,,70.651,74.271,0.038,80.382,0.037,0
8/28/17 14:04,,,70.824,74.271,0.037,80.206,0.041,0
8/28/17 14:06,,,70.824,74.271,0.047,80.029,0.046,0
8/28/17 14:08,,,70.824,74.271,0.037,79.853,0.041,0
8/28/17 14:10,,,70.824,74.271,0.042,79.853,0.04,0
8/28/17 14:12,,,70.995,74.271,0.041,79.853,0.045,0
8/28/17 14:14,,,71.168,74.271,0.039,79.853,0.038,0
8/28/17 14:16,,,71.168,74.098,0.033,79.853,0.038,0
8/28/17 14:18,,,71.683,74.098,0.034,79.853,0.039,0
8/28/17 14:20,,,72.028,74.098,0.032,80.029,0.037,0
8/28/17 14:22,,,72.372,74.098,0.034,80.206,0.046,0
8/28/17 14:24,,,72.545,74.098,0.033,80.382,0.039,0
8/28/17 14:26,,,72.718,74.098,0.032,80.559,0.038,0
8/28/17 14:28,,,73.062,74.098,0.03,80.911,0.037,0
8/28/17 14:30,,,73.407,74.098,0.032,81.09,0.04,0
8/28/17 14:32,,,72.891,74.098,0.036,81.09,0.043,0
8/28/17 14:34,,,72.718,74.098,0.026,80.911,0.034,0
8/28/17 14:36,,,72.545,74.098,0.032,80.911,0.04,0
8/28/17 14:38,,,72.372,74.098,0.029,80.735,0.036,0
8/28/17 14:40,,,71.856,74.098,0.038,80.382,0.033,0
8/28/17 14:42,,,71.683,74.098,0.033,80.206,0.034,0
8/28/17 14:44,,,71.512,74.098,0.035,80.029,0.035,0
8/28/17 14:46,,,71.512,74.098,0.035,79.853,0.034,0
8/28/17 14:48,,,71.512,74.098,0.035,79.678,0.034,0
8/28/17 14:50,,,71.339,74.098,0.041,79.678,0.04,0
8/28/17 14:52,,,71.339,74.098,0.035,79.678,0.04,0
8/28/17 14:54,,,70.995,74.098,0.032,79.502,0.036,0
8/28/17 14:56,,,70.995,74.098,0.038,79.326,0.031,0
8/28/17 14:58,,,70.824,74.098,0.039,79.326,0.037,0
8/28/17 15:00,0,,70.824,74.098,0.039,79.151,0.031,0
8/28/17 15:02,,,70.824,74.098,0.033,79.151,0.031,0
8/28/17 15:04,,,70.651,74.098,0.035,78.975,0.033,0
8/28/17 15:06,,,70.48,74.098,0.047,78.8,0.039,0
8/28/17 15:08,,,70.48,74.098,0.046,78.8,0.038,0
8/28/17 15:10,,,70.48,74.098,0.046,78.624,0.038,0
8/28/17 15:12,,,70.48,74.098,0.046,78.624,0.043,0
8/28/17 15:14,,,70.48,74.098,0.041,78.449,0.032,0
8/28/17 15:16,,,70.651,74.098,0.039,78.449,0.042,0
8/28/17 15:18,,,70.48,74.098,0.041,78.449,0.032,0
8/28/17 15:20,,,70.308,73.926,0.046,78.274,0.043,0
8/28/17 15:22,,,70.137,73.926,0.047,78.098,0.044,0
8/28/17 15:24,,,70.308,74.098,0.048,78.098,0.033,0
8/28/17 15:26,,,70.308,74.098,0.048,77.923,0.038,0
8/28/17 15:28,,,70.137,74.098,0.038,77.923,0.034,0
8/28/17 15:30,,,70.308,74.098,0.042,77.923,0.038,0
8/28/17 15:32,,,70.308,74.098,0.037,77.923,0.033,0
8/28/17 15:34,,,70.137,74.098,0.042,77.923,0.044,0
8/28/17 15:36,,,70.137,74.098,0.042,77.923,0.038,0
8/28/17 15:38,,,70.137,74.098,0.037,77.749,0.032,0
8/28/17 15:40,,,70.137,74.098,0.042,77.574,0.031,0
8/28/17 15:42,,,70.137,74.098,0.041,77.574,0.036,0
8/28/17 15:44,,,69.964,73.926,0.041,77.4,0.043,0
8/28/17 15:46,,,69.793,73.926,0.042,77.225,0.038,0
8/28/17 15:48,,,69.964,73.926,0.036,77.225,0.037,0
8/28/17 15:50,,,69.793,73.926,0.037,77.225,0.038,0
8/28/17 15:52,,,69.964,73.926,0.036,77.225,0.032,0
8/28/17 15:54,,,69.964,73.926,0.041,77.05,0.042,0
8/28/17 15:56,,,69.793,73.926,0.042,77.05,0.043,0
8/28/17 15:58,,,69.964,73.926,0.041,77.05,0.042,0
8/28/17 16:00,0,,69.964,73.926,0.041,77.05,0.041,0
8/28/17 16:02,,,70.137,73.926,0.04,77.05,0.04,0
8/28/17 16:04,,,70.48,73.926,0.042,77.225,0.043,0
8/28/17 16:06,,,70.651,73.926,0.041,77.225,0.037,0
8/28/17 16:08,,,70.824,73.926,0.04,77.4,0.041,0
8/28/17 16:10,,,70.995,73.926,0.033,77.574,0.04,0
8/28/17 16:12,,,70.995,73.926,0.044,77.574,0.034,0
8/28/17 16:14,,,71.168,73.926,0.042,77.574,0.039,0
8/28/17 16:16,,,71.339,73.926,0.036,77.749,0.038,0
8/28/17 16:18,,,71.339,73.926,0.041,77.749,0.043,0
8/28/17 16:20,,,71.512,73.926,0.039,77.923,0.036,0
8/28/17 16:22,,,71.512,73.926,0.034,77.923,0.031,0
8/28/17 16:24,,,71.512,73.926,0.045,78.098,0.037,0
8/28/17 16:26,,,71.512,73.926,0.04,77.923,0.037,0
8/28/17 16:28,,,71.339,73.926,0.041,77.923,0.038,0
8/28/17 16:30,,,71.512,73.926,0.04,77.923,0.032,0
8/28/17 16:32,,,71.339,73.926,0.042,77.923,0.033,0
8/28/17 16:34,,,71.339,73.926,0.036,77.749,0.027,0
8/28/17 16:36,,,71.168,73.926,0.037,77.749,0.034,0
8/28/17 16:38,,,71.339,73.926,0.041,77.749,0.032,0
8/28/17 16:40,,,71.339,73.926,0.036,77.749,0.027,0
8/28/17 16:42,,,71.339,73.926,0.046,77.749,0.043,0
8/28/17 16:44,,,71.339,73.926,0.036,77.749,0.032,0
8/28/17 16:46,,,71.512,73.926,0.045,77.574,0.036,0
8/28/17 16:48,,,71.512,73.926,0.045,77.574,0.036,0
8/28/17 16:50,,,71.512,73.753,0.033,77.4,0.025,0
8/28/17 16:52,,,71.512,73.753,0.038,77.225,0.035,0
8/28/17 16:54,,,71.339,73.753,0.035,77.05,0.025,0
8/28/17 16:56,,,71.168,73.753,0.041,77.05,0.037,0
8/28/17 16:58,,,71.168,73.753,0.041,76.876,0.031,0
8/28/17 17:00,0,,70.995,73.753,0.042,76.876,0.038,0
8/28/17 17:02,,,70.824,73.753,0.037,76.703,0.039,0
8/28/17 17:04,,,70.651,73.753,0.039,76.703,0.035,0
8/28/17 17:06,,,70.651,73.753,0.044,76.528,0.04,0
8/28/17 17:08,,,70.651,73.753,0.034,76.354,0.023,0
8/28/17 17:10,,,70.48,73.753,0.035,76.354,0.036,0
8/28/17 17:12,,,70.48,73.753,0.035,76.354,0.036,0
8/28/17 17:14,,,70.48,73.753,0.04,76.354,0.041,0
8/28/17 17:16,,,70.48,73.753,0.046,76.354,0.041,0
8/28/17 17:18,,,70.48,73.753,0.035,76.354,0.036,0
8/28/17 17:20,,,70.48,73.753,0.04,76.354,0.041,0
8/28/17 17:22,,,70.651,73.753,0.034,76.354,0.029,0
8/28/17 17:24,,,70.48,73.58,0.034,76.354,0.036,0
8/28/17 17:26,,,70.48,73.58,0.044,76.181,0.04,0
8/28/17 17:28,,,70.308,73.58,0.04,76.181,0.036,0
8/28/17 17:30,,,70.137,73.58,0.037,76.181,0.033,0
8/28/17 17:32,,,69.964,73.58,0.038,76.181,0.034,0
8/28/17 17:34,,,69.964,73.58,0.043,76.181,0.039,0
8/28/17 17:36,,,69.793,73.58,0.039,76.006,0.029,0
8/28/17 17:38,,,69.793,73.58,0.039,76.006,0.04,0
8/28/17 17:40,,,69.622,73.58,0.04,75.832,0.035,0
8/28/17 17:42,,,69.622,73.58,0.035,75.832,0.035,0
8/28/17 17:44,,,69.449,73.58,0.041,75.659,0.036,0
8/28/17 17:46,,,69.449,73.58,0.041,75.484,0.03,0
8/28/17 17:48,,,69.278,73.58,0.043,75.484,0.032,0
8/28/17 17:50,,,69.107,73.58,0.049,75.312,0.038,0
8/28/17 17:52,,,68.763,73.407,0.045,75.139,0.04,0
8/28/17 17:54,,,68.592,73.407,0.041,74.964,0.036,0
8/28/17 17:56,,,68.592,73.407,0.041,74.791,0.03,0
8/28/17 17:58,,,68.421,73.407,0.042,74.619,0.031,0
8/28/17 18:00,0,,68.248,73.407,0.038,74.619,0.038,0
8/28/17 18:02,,,68.248,73.407,0.043,74.446,0.037,0
8/28/17 18:04,,,68.077,73.407,0.045,74.271,0.038,0
8/28/17 18:06,,,67.906,73.407,0.041,74.271,0.035,0
8/28/17 18:08,,,67.735,73.407,0.037,74.098,0.036,0
8/28/17 18:10,,,67.564,73.407,0.038,73.926,0.036,0
8/28/17 18:12,,,67.392,73.407,0.05,73.926,0.043,0
8/28/17 18:14,,,67.392,73.407,0.045,73.753,0.037,0
8/28/17 18:16,,,67.221,73.407,0.046,73.58,0.038,0
8/28/17 18:18,,,67.221,73.407,0.051,73.58,0.038,0
8/28/17 18:20,,,67.05,73.407,0.041,73.407,0.033,0
8/28/17 18:22,,,67.05,73.407,0.052,73.234,0.038,0
8/28/17 18:24,,,67.05,73.234,0.051,73.234,0.038,0
8/28/17 18:26,,,67.05,73.234,0.04,73.062,0.033,0
8/28/17 18:28,,,67.05,73.234,0.04,72.891,0.032,0
8/28/17 18:30,,,66.879,73.234,0.041,72.891,0.039,0
8/28/17 18:32,,,66.879,73.234,0.047,72.891,0.033,0
8/28/17 18:34,,,66.708,73.234,0.053,72.718,0.045,0
8/28/17 18:36,,,66.708,73.234,0.048,72.718,0.045,0
8/28/17 18:38,,,66.879,73.234,0.041,72.545,0.038,0
8/28/17 18:40,,,66.879,73.234,0.052,72.545,0.043,0
8/28/17 18:42,,,66.879,73.234,0.046,72.372,0.043,0
8/28/17 18:44,,,67.05,73.234,0.045,72.199,0.042,0
8/28/17 18:46,,,67.05,73.062,0.044,72.199,0.042,0
8/28/17 18:48,,,67.05,73.062,0.049,72.028,0.041,0
8/28/17 18:50,,,67.05,73.062,0.05,72.028,0.036,0
8/28/17 18:52,,,66.879,73.062,0.046,72.028,0.038,0
8/28/17 18:54,,,66.879,73.062,0.051,71.856,0.042,0
8/28/17 18:56,,,66.879,73.062,0.051,71.856,0.042,0
8/28/17 18:58,,,66.879,73.062,0.045,71.683,0.036,0
8/28/17 19:00,0,,66.879,73.062,0.046,71.683,0.037,0
8/28/17 19:02,,,66.879,73.062,0.051,71.512,0.042,0
8/28/17 19:04,,,66.708,72.891,0.051,71.512,0.037,0
8/28/17 19:06,,,66.708,72.891,0.045,71.512,0.037,0
8/28/17 19:08,,,66.537,72.891,0.046,71.339,0.038,0
8/28/17 19:10,,,66.537,72.891,0.046,71.339,0.044,0
8/28/17 19:12,,,66.366,72.891,0.043,71.168,0.04,0
8/28/17 19:14,,,66.193,72.891,0.049,71.168,0.046,0
8/28/17 19:16,,,66.193,72.891,0.055,71.168,0.046,0
8/28/17 19:18,,,66.193,72.891,0.044,70.995,0.035,0
8/28/17 19:20,,,66.022,72.891,0.056,70.995,0.047,0
8/28/17 19:22,,,66.022,72.891,0.056,70.824,0.047,0
8/28/17 19:24,,,65.851,72.891,0.052,70.824,0.049,0
8/28/17 19:26,,,65.851,72.891,0.052,70.651,0.043,0
8/28/17 19:28,,,65.851,72.718,0.046,70.651,0.038,0
8/28/17 19:30,,,65.68,72.718,0.047,70.651,0.039,0
8/28/17 19:32,,,65.68,72.718,0.047,70.48,0.049,0
8/28/17 19:34,,,65.68,72.718,0.047,70.48,0.039,0
8/28/17 19:36,,,65.509,72.718,0.053,70.48,0.05,0
8/28/17 19:38,,,65.509,72.718,0.048,70.308,0.05,0
8/28/17 19:40,,,65.509,72.718,0.049,70.308,0.045,0
8/28/17 19:42,,,65.338,72.718,0.06,70.137,0.057,0
8/28/17 19:44,,,65.338,72.718,0.05,70.137,0.046,0
8/28/17 19:46,,,65.338,72.545,0.054,69.964,0.046,0
8/28/17 19:48,,,65.167,72.545,0.056,69.964,0.042,0
8/28/17 19:50,,,64.996,72.545,0.056,69.793,0.047,0
8/28/17 19:52,,,64.996,72.545,0.051,69.793,0.042,0
8/28/17 19:54,,,64.825,72.545,0.047,69.622,0.038,0
8/28/17 19:56,,,64.825,72.372,0.051,69.622,0.054,0
8/28/17 19:58,,,64.652,72.372,0.053,69.449,0.045,0
8/28/17 20:00,0,,64.652,72.372,0.058,69.449,0.05,0
8/28/17 20:02,,,64.481,72.372,0.049,69.449,0.046,0
8/28/17 20:04,,,64.481,72.372,0.054,69.278,0.046,0
8/28/17 20:06,,,64.31,72.372,0.05,69.278,0.047,0
8/28/17 20:08,,,64.31,72.372,0.055,69.107,0.046,0
8/28/17 20:10,,,64.31,72.199,0.06,69.107,0.052,0
8/28/17 20:12,,,64.31,72.199,0.06,68.934,0.052,0
8/28/17 20:14,,,64.31,72.199,0.049,68.934,0.047,0
8/28/17 20:16,,,64.31,72.199,0.055,68.934,0.047,0
8/28/17 20:18,,,64.139,72.199,0.056,68.763,0.048,0
8/28/17 20:20,,,64.139,72.199,0.056,68.763,0.048,0
8/28/17 20:22,,,63.968,72.028,0.051,68.763,0.044,0
8/28/17 20:24,,,63.968,72.028,0.061,68.592,0.048,0
8/28/17 20:26,,,63.968,72.028,0.05,68.592,0.048,0
8/28/17 20:28,,,63.968,72.028,0.05,68.592,0.054,0
8/28/17 20:30,,,63.968,72.028,0.051,68.592,0.038,0
8/28/17 20:32,,,63.797,71.856,0.051,68.421,0.044,0
8/28/17 20:34,,,63.797,71.856,0.056,68.421,0.049,0
8/28/17 20:36,,,63.797,71.856,0.056,68.421,0.049,0
8/28/17 20:38,,,63.797,71.856,0.056,68.248,0.055,0
8/28/17 20:40,,,63.797,71.856,0.051,68.248,0.05,0
8/28/17 20:42,,,63.797,71.856,0.052,68.248,0.045,0
8/28/17 20:44,,,63.797,71.683,0.061,68.248,0.055,0
8/28/17 20:46,,,63.797,71.683,0.055,68.077,0.054,0
8/28/17 20:48,,,63.797,71.683,0.056,68.077,0.049,0
8/28/17 20:50,,,63.797,71.683,0.061,68.077,0.054,0
8/28/17 20:52,,,63.797,71.512,0.054,68.077,0.049,0
8/28/17 20:54,,,63.797,71.512,0.059,67.906,0.059,0
8/28/17 20:56,,,63.968,71.512,0.063,67.906,0.052,0
8/28/17 20:58,,,63.968,71.512,0.063,67.906,0.047,0
8/28/17 21:00,0,,63.968,71.339,0.057,67.906,0.047,0
8/28/17 21:02,,,63.968,71.339,0.057,67.906,0.047,0
8/28/17 21:04,,,63.968,71.339,0.063,67.735,0.052,0
8/28/17 21:06,,,63.797,71.339,0.064,67.735,0.054,0
8/28/17 21:08,,,63.797,71.339,0.063,67.735,0.053,0
8/28/17 21:10,,,63.968,71.168,0.066,67.735,0.057,0
8/28/17 21:12,,,63.968,71.168,0.056,67.735,0.047,0
8/28/17 21:14,,,63.968,71.168,0.056,67.735,0.052,0
8/28/17 21:16,,,63.797,71.168,0.057,67.735,0.054,0
8/28/17 21:18,,,63.797,71.168,0.057,67.735,0.054,0
8/28/17 21:20,,,63.797,70.995,0.062,67.564,0.053,0
8/28/17 21:22,,,63.797,70.995,0.051,67.564,0.048,0
8/28/17 21:24,,,63.797,70.995,0.062,67.564,0.053,0
8/28/17 21:26,,,63.797,70.995,0.062,67.564,0.053,0
8/28/17 21:28,,,63.626,70.995,0.063,67.564,0.054,0
8/28/17 21:30,,,63.797,70.824,0.061,67.564,0.053,0
8/28/17 21:32,,,63.626,70.824,0.062,67.392,0.054,0
8/28/17 21:34,,,63.626,70.824,0.056,67.392,0.054,0
8/28/17 21:36,,,63.626,70.824,0.051,67.392,0.049,0
8/28/17 21:38,,,63.626,70.824,0.057,67.392,0.055,0
8/28/17 21:40,,,63.626,70.651,0.056,67.392,0.049,0
8/28/17 21:42,,,63.626,70.651,0.061,67.392,0.054,0
8/28/17 21:44,,,63.626,70.651,0.056,67.392,0.055,0
8/28/17 21:46,,,63.626,70.651,0.056,67.392,0.049,0
8/28/17 21:48,,,63.626,70.651,0.051,67.392,0.05,0
8/28/17 21:50,,,63.626,70.48,0.055,67.392,0.05,0
8/28/17 21:52,,,63.455,70.48,0.061,67.392,0.056,0
8/28/17 21:54,,,63.455,70.48,0.051,67.392,0.051,0
8/28/17 21:56,,,63.455,70.48,0.05,67.392,0.056,0
8/28/17 21:58,,,63.455,70.48,0.056,67.392,0.051,0
8/28/17 22:00,0,,63.455,70.48,0.051,67.392,0.051,0
8/28/17 22:02,,,63.455,70.48,0.051,67.392,0.051,0
8/28/17 22:04,,,63.455,70.308,0.06,67.221,0.056,0
8/28/17 22:06,,,63.455,70.308,0.055,67.221,0.056,0
8/28/17 22:08,,,63.455,70.308,0.06,67.221,0.056,0
8/28/17 22:10,,,63.455,70.308,0.06,67.221,0.056,0
8/28/17 22:12,,,63.455,70.308,0.05,67.221,0.051,0
8/28/17 22:14,,,63.455,70.308,0.06,67.221,0.056,0
8/28/17 22:16,,,63.282,70.137,0.055,67.221,0.052,0
8/28/17 22:18,,,63.282,70.137,0.055,67.221,0.052,0
8/28/17 22:20,,,63.282,70.137,0.061,67.221,0.052,0
8/28/17 22:22,,,63.282,70.137,0.055,67.221,0.052,0
8/28/17 22:24,,,63.282,70.137,0.055,67.221,0.052,0
8/28/17 22:26,,,63.282,70.137,0.061,67.05,0.052,0
8/28/17 22:28,,,63.111,69.964,0.056,67.05,0.048,0
8/28/17 22:30,,,63.111,69.964,0.056,67.05,0.048,0
8/28/17 22:32,,,63.111,69.964,0.05,67.05,0.048,0
8/28/17 22:34,,,63.111,69.964,0.055,67.05,0.053,0
8/28/17 22:36,,,63.111,69.964,0.05,67.05,0.048,0
8/28/17 22:38,,,63.282,69.964,0.06,67.05,0.052,0
8/28/17 22:40,,,63.282,69.964,0.055,67.05,0.047,0
8/28/17 22:42,,,63.111,69.964,0.061,67.05,0.053,0
8/28/17 22:44,,,63.111,69.793,0.049,67.05,0.048,0
8/28/17 22:46,,,63.111,69.793,0.06,67.05,0.053,0
8/28/17 22:48,,,63.111,69.793,0.065,67.05,0.053,0
8/28/17 22:50,,,63.111,69.793,0.06,67.05,0.053,0
8/28/17 22:52,,,63.111,69.793,0.055,67.05,0.048,0
8/28/17 22:54,,,63.111,69.793,0.06,67.05,0.048,0
8/28/17 22:56,,,63.111,69.793,0.06,67.05,0.048,0
8/28/17 22:58,,,63.111,69.793,0.06,67.05,0.048,0
8/28/17 23:00,0,,62.94,69.622,0.055,67.05,0.049,0
8/28/17 23:02,,,63.111,69.622,0.054,67.05,0.053,0
8/28/17 23:04,,,63.111,69.622,0.048,66.879,0.053,0
8/28/17 23:06,,,63.111,69.622,0.054,66.879,0.048,0
8/28/17 23:08,,,62.94,69.622,0.055,66.879,0.049,0
8/28/17 23:10,,,63.111,69.622,0.049,66.879,0.048,0
8/28/17 23:12,,,63.111,69.622,0.054,66.879,0.048,0
8/28/17 23:14,,,63.111,69.449,0.053,66.879,0.048,0
8/28/17 23:16,,,63.111,69.449,0.053,66.879,0.053,0
8/28/17 23:18,,,63.111,69.449,0.058,66.879,0.053,0
8/28/17 23:20,,,63.111,69.449,0.063,66.879,0.047,0
8/28/17 23:22,,,63.111,69.449,0.058,66.879,0.053,0
8/28/17 23:24,,,63.111,69.449,0.057,66.879,0.052,0
8/28/17 23:26,,,62.94,69.449,0.059,66.879,0.048,0
8/28/17 23:28,,,63.111,69.449,0.058,66.879,0.053,0
8/28/17 23:30,,,63.111,69.449,0.063,66.708,0.052,0
8/28/17 23:32,,,62.94,69.278,0.052,66.708,0.048,0
8/28/17 23:34,,,62.94,69.278,0.058,66.708,0.048,0
8/28/17 23:36,,,62.94,69.278,0.058,66.708,0.054,0
8/28/17 23:38,,,62.94,69.278,0.052,66.708,0.054,0
8/28/17 23:40,,,62.769,69.278,0.053,66.708,0.055,0
8/28/17 23:42,,,62.769,69.278,0.059,66.708,0.055,0
8/28/17 23:44,,,62.598,69.278,0.05,66.708,0.045,0
8/28/17 23:46,,,62.598,69.278,0.05,66.708,0.051,0
8/28/17 23:48,,,62.598,69.278,0.055,66.708,0.045,0
8/28/17 23:50,,,62.598,69.107,0.054,66.708,0.056,0
8/28/17 23:52,,,62.598,69.107,0.054,66.708,0.051,0
8/28/17 23:54,,,62.598,69.107,0.054,66.708,0.051,0
8/28/17 23:56,,,62.598,69.107,0.049,66.537,0.046,0
8/28/17 23:58,,,62.598,69.107,0.054,66.537,0.051,0
8/29/17 0:00,0,,62.598,69.107,0.049,66.537,0.051,0
8/29/17 0:02,,,62.598,69.107,0.049,66.537,0.051,0
8/29/17 0:04,,,62.598,69.107,0.054,66.537,0.045,0
8/29/17 0:06,,,62.598,69.107,0.059,66.537,0.05,0
8/29/17 0:08,,,62.598,69.107,0.058,66.537,0.055,0
8/29/17 0:10,,,62.598,69.107,0.054,66.537,0.05,0
8/29/17 0:12,,,62.598,68.934,0.052,66.537,0.045,0
8/29/17 0:14,,,62.598,68.934,0.052,66.537,0.05,0
8/29/17 0:16,,,62.425,68.934,0.053,66.537,0.046,0
8/29/17 0:18,,,62.598,68.934,0.057,66.537,0.049,0
8/29/17 0:20,,,62.598,68.934,0.057,66.537,0.054,0
8/29/17 0:22,,,62.598,68.934,0.062,66.537,0.054,0
8/29/17 0:24,,,62.769,68.934,0.051,66.537,0.048,0
8/29/17 0:26,,,62.769,68.934,0.056,66.537,0.054,0
8/29/17 0:28,,,62.769,68.763,0.066,66.537,0.053,0
8/29/17 0:30,,,62.769,68.763,0.061,66.537,0.048,0
8/29/17 0:32,,,62.769,68.763,0.054,66.366,0.053,0
8/29/17 0:34,,,62.769,68.763,0.054,66.366,0.053,0
8/29/17 0:36,,,62.769,68.763,0.054,66.366,0.047,0
8/29/17 0:38,,,62.769,68.763,0.049,66.366,0.042,0
8/29/17 0:40,,,62.598,68.763,0.05,66.366,0.043,0
8/29/17 0:42,,,62.598,68.763,0.061,66.366,0.048,0
8/29/17 0:44,,,62.769,68.592,0.059,66.366,0.053,0
8/29/17 0:46,,,62.769,68.592,0.059,66.366,0.053,0
8/29/17 0:48,,,62.769,68.592,0.059,66.366,0.053,0
8/29/17 0:50,,,62.769,68.592,0.059,66.366,0.053,0
8/29/17 0:52,,,62.769,68.592,0.053,66.366,0.053,0
8/29/17 0:54,,,62.769,68.592,0.059,66.366,0.053,0
8/29/17 0:56,,,62.769,68.592,0.064,66.366,0.058,0
8/29/17 0:58,,,62.769,68.421,0.058,66.366,0.053,0
8/29/17 1:00,0,,62.769,68.421,0.058,66.366,0.053,0
8/29/17 1:02,,,62.769,68.421,0.058,66.366,0.053,0
8/29/17 1:04,,,62.598,68.421,0.054,66.366,0.043,0
8/29/17 1:06,,,62.598,68.421,0.059,66.366,0.043,0
8/29/17 1:08,,,62.598,68.421,0.053,66.366,0.048,0
8/29/17 1:10,,,62.598,68.421,0.058,66.366,0.048,0
8/29/17 1:12,,,62.598,68.421,0.058,66.193,0.048,0
8/29/17 1:14,,,62.598,68.421,0.053,66.193,0.053,0
8/29/17 1:16,,,62.598,68.421,0.058,66.193,0.053,0
8/29/17 1:18,,,62.598,68.421,0.053,66.193,0.043,0
8/29/17 1:20,,,62.598,68.421,0.058,66.193,0.053,0
8/29/17 1:22,,,62.425,68.248,0.058,66.193,0.049,0
8/29/17 1:24,,,62.425,68.248,0.053,66.193,0.044,0
8/29/17 1:26,,,62.425,68.248,0.053,66.193,0.049,0
8/29/17 1:28,,,62.425,68.248,0.048,66.193,0.049,0
8/29/17 1:30,,,62.425,68.248,0.053,66.193,0.054,0
8/29/17 1:32,,,62.425,68.248,0.048,66.193,0.044,0
8/29/17 1:34,,,62.254,68.248,0.054,66.193,0.05,0
8/29/17 1:36,,,62.254,68.248,0.049,66.193,0.045,0
8/29/17 1:38,,,62.254,68.248,0.049,66.193,0.045,0
8/29/17 1:40,,,62.083,68.248,0.055,66.022,0.051,0
8/29/17 1:42,,,62.083,68.248,0.05,65.851,0.051,0
8/29/17 1:44,,,61.912,68.248,0.051,65.851,0.052,0
8/29/17 1:46,,,61.912,68.248,0.051,65.68,0.052,0
8/29/17 1:48,,,61.912,68.248,0.051,65.68,0.052,0
8/29/17 1:50,,,61.741,68.077,0.056,65.509,0.052,0
8/29/17 1:52,,,61.741,68.077,0.062,65.509,0.047,0
8/29/17 1:54,,,61.741,68.077,0.051,65.509,0.052,0
8/29/17 1:56,,,61.741,68.077,0.061,65.509,0.052,0
8/29/17 1:58,,,61.741,68.077,0.056,65.338,0.046,0
8/29/17 2:00,0,,61.569,68.077,0.057,65.338,0.053,0
8/29/17 2:02,,,61.569,68.077,0.062,65.338,0.053,0
